0000100000110100001100101100110001011110100011110110100110001011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101101101010110011100110000100001111010000001000110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100011110001010100110110101010110010101100010111001101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011000010100011000100110011000011000100110100011011100111101000011010011001001010110010001010111101010111000110111010000000000000 62 2.74559 531
0000100000110100001100101100110001011110100011110110100110001011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101101101010110011100110000100001111010000001000110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011000010100011000100110011000011000100110100011011100111101000011010011001001010110010001010111101010111000110111010000000000000 63 2.81378 532
0000100000001011110111100100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101101101010110011100110000100001111010000001000110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011000010100011000100110011000011000100110100011011100111101000011010011001001010110010001010111101010111000110111010000000000000 67 2.88162 535
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101101101010110011100110000100001111010000001000110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011000010100011000100110011000011000100110100011011100111101000011010011001001010110010001010111101010101101111110110110010100110 69 2.95152 545
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101101101010110011100110000100001111010000001000110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011000010100011000100110011000011011010110000010110101010111100111111010011100001110010001010111101010101101111110110110010100110 70 3.02739 549
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011000010100011000100110011000011011010110000010110101010111100111111010011100001110010001010111101010101101111110110110010100110 75 3.1093 558
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000011111111001111011110100001010000101011110100101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 80 3.1772 565
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100001011100000000000111010100110110011110000111111100101100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 82 3.24722 571
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010101011101110110110100111111111010000110110101000000110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100000011100100101101010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 84 3.31813 572
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010110011011011100101111110000001010110111101101110011110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111101000011101010001011111011011100000011100100101101010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 85 3.38151 574
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010110011011011100101111110000001010110111101101110011110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010110111101000110110011111011010111100100111010101111100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 87 3.45283 578
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000011011100110010111010011111111000000000000111011100111001000111000001010010000010000011111110111111010110011011011100101111110000001010110111101101110011110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 89 3.52889 580
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000001100101001100001110110010101001100011110011110111111001000111000001010010000010000011111110111111010110011011011100101111110000001010110111101101110011110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 94 3.60224 581
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000001100101001100001110110010101001100011110111111110001110000010010101011000101111001110100110111111010110011011011100101111110000001010110111101101110011110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 99 3.66731 584
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000001100101001100001110110000111010111110101101101011100010000100010110101110101111001110100110111111010110011011011100101111110000001010110111101101110011110011000101100000100001010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 100 3.72914 585
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000001100101001100001110110000111010111110101101101011100010000100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 108 3.81636 588
1100101000011100101100110100101100100011011001000111111110011011111101111100100011011101101010101000011111000011111100111011011001000001100101011111001011100101011111110110111100111001000010110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 112 3.89533 593
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101010101000011111000011111100111011011001000001100101011111001011100101011111110110111100111001000010110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100111000001001011110100101011111011011110001000110000000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 125 3.96216 595
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101010101000011111000011111100111011011001000001100101011111001011100101011111110110111100111001000010110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011100111110010011111101011100000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001001011011101001111010100010011001101111110110100010111100111111010011100001110010001010111101010101101111110110110010100110 134 4.03209 603
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101010101000011111000011111100111011011001000001100101011111001011100101011111110110111100111001000010110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011100111110010011111101011100000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001010000011111100101001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 143 4.10071 604
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101111100000101011101110010000111000001001111111110001011111001011100101011111110110111100111001000010110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011100111110010011111101011100000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001010000011111100101001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 157 4.16869 605
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011100111110010011111101011100000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011011111110001010110110110011011001010000011111100101001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 174 4.24848 607
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011100111110010011111101011100000001011110111111010110110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 187 4.31944 609
1100101000101011111100100011011110011111011010000010001111011011111101111100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 204 4.38327 612
1100101000101011111100101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110011100110111001110110100101000111001110100111110010101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 209 4.46702 613
1100101000101011111100101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010110011011011100101111110100100100111001100110011010110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 215 4.54525 614
1100101000101011111100101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111101101011001101001011111011111001101100110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001010111101010101101111110110110010100110 223 4.61423 617
1100101101101011111100101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111101101011001101001011111011111001101100110110011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111100001101101011001110101111000 226 4.68513 620
1100101101101011111100101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111100001101101011001110101111000 251 4.7401 621
0111111100110001101110101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101110011011010010111010110110111100111100000001100011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 260 4.81399 623
0111111100110001101110101011110111001001101011101111111111001101111001000100100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101101010101011101100111101111101100001010000110110011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 306 4.89717 624
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101101010101011101100111101111101100001010000110110011110111101110001111010011100110111000111101110001101111000111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 307 4.96302 628
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101011011101010011000110101110101110011110110100010100110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101101010101011101100111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 319 5.01798 629
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011101101111100000101011101110010000111000001001111111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101101010101011101100111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 321 5.09648 632
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011011100100011101011000001011011111010111110110011111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101001011110100010010110111010111101101010101011101100111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 367 5.17251 635
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011011100100011101011000001011011111010111110110011111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101011011101101100111111101101001111010010010111100001111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010010011101101001101101101110111110101110111100001001001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 430 5.2538 637
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011011100100011101011000001011011111010111110110011111110100111011101011111100011100101111110101100111110000110100010110101110101111001110100110111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101011011101101100111111101101001111010010010111100001111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010101111011101011111110110111011100001010110001111101001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 446 5.33198 640
0111111100110001101110101011010011111111110001110111001111111001111110111001100011011011100100011101011000001011011111010111110110011111110100111011101011111100011100101111110101101111111010111111011100100111010111100111110101111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101011011101101100111111101101001111010010010111100001111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010101111011101011111110110111011100001010110001111101001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 500 5.42182 647
0111111100110001101110101011010011111111110001110111001111111010101100110010110110100100101011001110111111111101011111010111110110011111110100111011101011111100011100101111110101101111111010111111011100100111010111100111110101111111010101010110111011111011111010011011010111010111010010011101011011001011000111010001010110111111111011000000110000111011011011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101011011101101100111111101101001111010010010111100001111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010101111011101011111110110111011100001010110001111101001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 609 5.50792 650
0111111100110001101110101011010011111111110001110111001111111010101100110010110110100100101011001110111111111101011111010111110110011111110100111011101011111100011100101111110101101111111010111111011100100111010111100111110101111111010101010110111011111011111010011011010111010111010010011101011011001011110111011100100011110010110110001111100110100001101011110111101110011011111100101001000011001111111011011011100111111000010111110011110110101101111110110101110111101111110010011011011110010011000111011010111111111101000100101111011111100100011001001111110101101110111111101100100111100110111101001011110111011110001000011011111111101110011101111001100101111111110011011111011111111001011101011011101101100111111101101001111010010010111100001111101111101100001010000110110011110111101111111111100110100100111100001111100000111100110111011011010101111011101011111110110111011100001010110001111101001111100011001111010101011111111100111111010011100001110010001111111111101111101100101110111011000010 662 5.58471 651
